Postal Code,Place Name,State,County,Latitude,Longitude
70-950,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-001,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-002,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-003,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-004,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-005,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-006,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-007,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-008,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-009,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-010,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-011,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-012,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-013,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-014,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-015,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-016,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-017,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-018,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-019,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-020,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-021,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-022,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-023,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-024,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-025,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-026,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-027,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-030,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-031,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-032,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-033,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-034,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-035,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-036,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-037,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-040,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-041,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-042,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-043,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-044,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-045,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-046,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-047,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-050,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-051,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-052,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-060,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-061,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-062,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-063,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-064,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-065,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-066,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-070,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-071,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-072,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-073,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-075,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-076,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-078,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-080,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-081,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-082,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-083,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-084,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-085,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-086,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-100,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-101,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-102,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-103,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-104,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-105,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-106,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-107,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-110,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-111,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-112,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-113,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-114,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-115,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-116,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-117,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-118,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-119,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-120,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-121,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-122,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-123,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-124,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-125,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-126,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-129,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-130,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-131,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-132,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-133,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-134,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-135,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-136,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-137,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-138,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-140,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-141,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-142,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-143,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-144,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-145,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-146,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-147,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-148,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-149,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-150,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-151,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-152,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-153,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-154,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-155,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-156,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-157,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-160,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-161,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-162,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-163,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-165,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-170,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-171,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-172,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-173,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-174,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-175,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-176,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-177,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-179,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-180,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-181,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-200,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-201,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-202,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-203,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-204,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-205,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-206,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-207,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-210,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-211,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-212,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-213,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-214,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-215,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-216,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-217,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-218,Szczecin/Bezrzecze,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-219,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-220,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-221,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-222,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-223,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-224,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-225,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-226,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-227,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-228,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-229,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-230,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-231,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-232,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-233,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-234,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-235,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-236,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-237,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-238,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-240,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-241,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-242,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-244,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-245,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-246,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-247,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-248,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-249,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-250,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-251,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-252,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-253,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-254,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-255,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-256,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-260,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-261,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-262,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-263,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-264,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-265,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-266,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-270,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-271,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-272,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-273,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-274,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-275,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-276,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-277,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-278,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-279,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-280,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-281,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-294,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-295,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-296,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-297,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-298,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-299,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-300,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-301,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-302,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-303,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-304,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-305,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-306,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-307,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-310,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-311,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-312,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-313,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-314,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-315,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-316,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-317,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-320,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-321,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-322,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-323,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-324,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-325,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-326,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-327,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-330,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-331,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-332,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-333,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-334,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-335,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-336,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-337,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-340,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-341,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-342,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-343,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-344,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-345,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-346,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-370,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-371,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-372,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-373,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-374,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-375,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-376,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-377,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-378,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-380,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-381,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-382,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-386,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-387,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-390,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-391,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-392,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-393,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-400,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-401,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-402,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-403,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-404,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-405,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-407,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-410,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-411,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-412,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-413,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-414,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-415,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-416,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-417,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-420,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-421,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-422,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-423,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-424,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-425,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-426,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-427,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-430,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-431,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-432,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-433,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-434,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-435,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-436,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-437,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-438,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-440,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-441,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-443,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-444,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-445,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-446,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-447,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-449,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-450,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-451,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-452,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-453,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-454,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-455,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-457,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-459,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-460,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-461,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-462,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-463,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-464,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-465,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-466,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-467,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-468,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-470,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-471,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-472,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-474,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-475,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-476,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-477,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-478,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-480,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-481,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-482,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-483,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-484,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-486,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-487,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-490,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-491,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-492,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-493,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-494,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-495,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-496,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-497,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-498,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-499,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-500,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-502,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-503,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-504,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-505,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-506,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-507,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-515,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-516,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-520,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-521,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-522,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-524,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-525,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-526,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-527,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-528,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-530,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-531,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-532,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-533,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-534,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
71-535,Szczecin,Zachodniopomorskie,Szczecin,53.4167,14.5833
